_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1019685418,8/16/2016 20:35:09,2088930157,8/16/2016 20:34:42,false,inboxpounds,0.962,16465220,GBR,K3,Peterborough,86.178.87.123,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:employee_or_member_of,per:employee_or_member_of,JOHNS HOPKINS in BALTIMORE he worked,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 20:37:04,2088931746,8/16/2016 20:36:32,false,elite,0.9645,31883685,GBR,I2,Manchester,2.98.37.71,9,12,11,13,JOHNS HOPKINS,BALTIMORE,org:place_of_headquarters,org:place_of_headquarters,in,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 20:59:21,2088953280,8/16/2016 20:58:56,false,prodege,0.9412,33675808,USA,NJ,Clark,73.198.107.197,9,12,11,13,JOHNS HOPKINS,BALTIMORE,org:place_of_headquarters,org:place_of_headquarters,JOHNS HOPKINS in BALTIMORE,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:10:11,2088959039,8/16/2016 21:09:27,false,clixsense,0.961,28351359,GBR,M5,Southend-on-sea,86.158.169.127,9,12,11,13,JOHNS HOPKINS,BALTIMORE,org:place_of_headquarters,org:place_of_headquarters,JOHNS HOPKINS BALTIMORE,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:11:12,2088959792,8/16/2016 21:02:18,false,instagc,0.9238,18672993,CAN,BC,Vancouver,76.77.82.83,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:places_of_residence,per:places_of_residence,JOHNS HOPKINS in BALTIMORE,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:18:54,2088965124,8/16/2016 21:04:24,false,elite,0.892,39107980,USA,NY,Buffalo,192.3.224.139,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",in,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:22:47,2088967718,8/16/2016 21:22:27,false,instagc,0.9196,18969291,USA,NY,Forest Hills,24.42.118.78,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:places_of_residence,per:places_of_residence,in,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:22:51,2088967777,8/16/2016 21:22:20,false,neodev,0.9005,32523974,USA,VA,Manassas,207.244.77.53,9,12,11,13,JOHNS HOPKINS,BALTIMORE,NONE,NONE,N/A,12NB31NM2B3N1B23N1,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:25:48,2088969825,8/16/2016 21:24:36,false,memolink,0.9013,33432621,USA,"","",72.169.154.138,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:places_of_residence,per:places_of_residence,in,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:32:49,2088976165,8/16/2016 21:32:24,false,elite,0.9079,38416468,USA,DE,Wilmington,104.237.225.84,9,12,11,13,JOHNS HOPKINS,BALTIMORE,per:places_of_residence,per:places_of_residence,in,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
1019685418,8/16/2016 21:41:41,2088984563,8/16/2016 21:41:09,false,instagc,0.9045,18531561,CAN,ON,Ottawa,99.224.132.182,9,12,11,13,JOHNS HOPKINS,BALTIMORE,org:alternate_names org:place_of_headquarters,"org:alternate_names
org:place_of_headquarters",JOHNS HOPKINS in BALTIMORE,N/A,9,,12,,11,,13,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-0041,"After receiving degrees from three US universities , including Johns Hopkins in Baltimore , Maryland , he worked as an economist at Iceland 's central bank before taking over the government 's finance portfolio for seven years .",,,Johns Hopkins,Baltimore
