_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
946357941,5/4/2016 22:53:53,1976348019,5/4/2016 22:53:21,false,clixsense,0.9686,6344072,CAN,BC,Burnaby,50.98.76.50,0,12,1,14,CHARLIE,NEW YORK,per:places_of_residence,per:places_of_residence,CHARLIE Woods in NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/4/2016 23:22:10,1976367469,5/4/2016 23:21:32,false,prodege,0.9679,11521789,USA,CA,Norco,70.209.204.218,0,12,1,14,CHARLIE,NEW YORK,org:place_of_headquarters,org:place_of_headquarters,owner in NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/4/2016 23:42:16,1976381637,5/4/2016 23:41:10,false,prodege,0.9419,36261795,CAN,QC,Montréal,69.70.66.74,0,12,1,14,CHARLIE,NEW YORK,org:place_of_headquarters,org:place_of_headquarters,the owner of in,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/4/2016 23:50:34,1976387093,5/4/2016 23:49:40,false,neodev,0.9442,11460728,CAN,BC,Victoria,24.69.106.90,0,12,1,14,CHARLIE,NEW YORK,org:place_of_headquarters,org:place_of_headquarters,CHARLIE Woods owner of The Great Escape Queensbury NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 00:00:28,1976393143,5/4/2016 23:59:41,false,clixsense,0.9255,17950689,GBR,"","",87.113.0.3,0,12,1,14,CHARLIE,NEW YORK,per:origin,per:origin,Queensbury NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 00:14:47,1976399955,5/5/2016 00:13:38,false,prodege,0.9325,36468960,USA,MI,Grand Rapids,99.44.180.44,0,12,1,14,CHARLIE,NEW YORK,per:places_of_residence,per:places_of_residence,the owner of The Great Escape in Queensbury,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 01:17:52,1976428177,5/5/2016 01:16:56,false,prodege,0.9397,34305531,CAN,ON,Kitchener,99.235.206.105,0,12,1,14,CHARLIE,NEW YORK,NONE,NONE,N/A,Charlie owns a company in New York,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 01:41:59,1976441347,5/5/2016 01:41:12,false,superrewards,0.9258,28961801,GBR,N5,Ashfield,81.106.169.209,0,12,1,14,CHARLIE,NEW YORK,per:places_of_residence,per:places_of_residence,Queensbury NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 02:11:01,1976456054,5/5/2016 02:10:00,false,clixsense,0.9398,25486037,CAN,ON,Scarborough,108.168.77.229,0,12,1,14,CHARLIE,NEW YORK,NONE,NONE,N/A,"CHARLIE is a person that owns something in NEW YORK, according to the sentence.",0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
946357941,5/5/2016 02:27:19,1976464581,5/5/2016 02:26:20,false,instagc,0.8799,18531561,CAN,ON,Mississauga,99.229.83.73,0,12,1,14,CHARLIE,NEW YORK,per:places_of_residence,per:places_of_residence,the owner of The Great Escape in Queensbury NEW YORK,N/A,0,,12,,1,,14,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0474,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 .",,,Charlie,New York
