_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1018789788,8/16/2016 21:37:21,2088980834,8/16/2016 21:37:11,false,elite,0.9292,38416468,USA,DE,Wilmington,104.237.225.84,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 22:06:13,2089005925,8/16/2016 22:05:26,false,elite,0.9417,39116490,USA,DE,Wilmington,162.223.93.194,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 22:30:30,2089027061,8/16/2016 22:30:07,false,instagc,0.9336,27770607,USA,TX,El Paso,173.175.164.205,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,was born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 22:48:40,2089038157,8/16/2016 22:48:16,false,gifthulk,0.9157,18666417,USA,PA,Meadville,72.23.223.188,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,JESSE THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 22:52:14,2089040160,8/16/2016 22:51:46,false,instagc,0.8755,24460114,USA,FL,Miami,99.39.244.41,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,org:alternate_names per:employee_or_member_of per:top_member_employee_of_org,"org:alternate_names
per:employee_or_member_of
per:top_member_employee_of_org",JESSE THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 22:56:29,2089042784,8/16/2016 22:55:42,false,clixsense,0.9134,17950689,GBR,"","",51.6.19.169,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,org:place_of_headquarters,org:place_of_headquarters,JESSE THORNTON MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 23:26:17,2089058900,8/16/2016 23:26:01,false,instagc,0.9302,15577915,USA,IL,Waltonville,208.70.36.12,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:origin,per:origin,born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 23:30:20,2089061007,8/16/2016 23:29:15,false,tremorgames,0.9394,36826029,CAN,ON,Ottawa,70.24.42.236,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/16/2016 23:31:02,2089061429,8/16/2016 23:30:42,false,prodege,0.9198,10959404,USA,CA,North Hollywood,108.217.110.26,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 00:00:52,2089076439,8/17/2016 00:00:11,false,prodege,0.9426,13300986,CAN,AB,Edmonton,174.3.24.150,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:origin,per:origin,JESSE THORNTON was born in MOUNT PLEASANT Virginia,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 00:04:59,2089078184,8/17/2016 00:01:53,false,instagc,0.919,18531561,CAN,ON,Ottawa,99.224.132.182,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth per:places_of_residence,"per:places_of_residence
per:place_of_birth",JESSE THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 00:40:58,2089097140,8/17/2016 00:38:47,false,prodege,0.8994,36781511,USA,NY,Brooklyn,74.71.220.239,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:origin per:places_of_residence per:place_of_birth,"per:places_of_residence
per:place_of_birth
per:origin",JESSE THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 00:51:02,2089103024,8/17/2016 00:50:38,false,gifthulk,0.9185,21524451,USA,VA,Manassas,198.7.62.204,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth per:places_of_residence per:origin,"per:places_of_residence
per:place_of_birth
per:origin",born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 00:52:38,2089104276,8/17/2016 00:52:24,false,prodege,0.9133,15871675,USA,WA,Yelm,216.227.112.82,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:origin,per:origin,JESSE THORNTON was born in MOUNT PLEASANT,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789788,8/17/2016 01:09:24,2089114410,8/17/2016 01:09:11,false,bitcoinget,0.8997,28503763,USA,CA,San Francisco,107.217.187.33,5,10,7,12,JESSE THORNTON,MOUNT PLEASANT,per:place_of_birth,per:place_of_birth,was born in,N/A,5,,10,,7,,12,,,,"per:place_of_birth,per:places_of_residence",,,UAD-A-0620,"Early life In 1810 , Jesse Thornton was born in Mount Pleasant , Virginia which during the American Civil War became part of West Virginia .",,,Jesse Thornton,Mount Pleasant
1018789789,8/16/2016 17:32:12,2088809755,8/16/2016 17:31:53,false,neodev,0.9569,20306047,GBR,I9,Norwich,92.14.17.197,0,5,2,7,LINDSAY LOHAN,DRUNK DRIVING,per:charges,per:charges,busted for,N/A,0,,5,,2,,7,,,,per:charges,,,UAD-U-0432,"Lindsay Lohan was busted for drunk driving and drug possession on Tuesday , 11 days after completing an alcohol treatment program following her arrest in May for similar charges , police and reports said .",,,Lindsay Lohan,drunk driving
1018789789,8/16/2016 17:35:41,2088812591,8/16/2016 17:35:16,false,vivatic,0.9439,32338429,GBR,F2,Farnborough,92.21.219.108,0,5,2,7,LINDSAY LOHAN,DRUNK DRIVING,per:charges,per:charges,LINDSAY LOHAN busted for DRUNK DRIVING,N/A,0,,5,,2,,7,,,,per:charges,,,UAD-U-0432,"Lindsay Lohan was busted for drunk driving and drug possession on Tuesday , 11 days after completing an alcohol treatment program following her arrest in May for similar charges , police and reports said .",,,Lindsay Lohan,drunk driving
1018789789,8/16/2016 17:36:24,2088813179,8/16/2016 17:36:09,false,prodege,0.9422,39109585,CAN,ON,Mississauga,24.114.50.179,0,5,2,7,LINDSAY LOHAN,DRUNK DRIVING,per:charges,per:charges,busted for,N/A,0,,5,,2,,7,,,,per:charges,,,UAD-U-0432,"Lindsay Lohan was busted for drunk driving and drug possession on Tuesday , 11 days after completing an alcohol treatment program following her arrest in May for similar charges , police and reports said .",,,Lindsay Lohan,drunk driving
