_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1028952080,9/2/2016 20:58:48,2107101196,9/2/2016 20:58:29,false,prodege,0.9647,13300986,CAN,AB,Edmonton,174.3.24.150,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,JOHANSSON was born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:02:44,2107104619,9/2/2016 21:02:15,false,gifthulk,0.9238,18666417,USA,PA,Meadville,24.239.63.206,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:07:33,2107107871,9/2/2016 21:07:14,false,neodev,0.9929,12115558,USA,PA,Farrell,104.230.115.153,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,was born in,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:18:20,2107115939,9/2/2016 21:15:09,false,clixsense,0.9161,21875134,GBR,"","",51.7.215.161,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,NONE,NONE,N/A,"Clearly, from the sentence, JOHANSSON was born in New York City, but ""BACKGROUND JOHANSSON"" is not a valid entity, it's just two words run together.",0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:20:29,2107117513,9/2/2016 21:20:06,false,prodege,0.9579,25358609,USA,CA,Los Angeles,66.87.65.168,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,was born in,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:28:35,2107123336,9/2/2016 21:28:22,false,neodev,0.9551,18881135,CAN,NB,Saint George,174.119.194.25,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:29:48,2107124240,9/2/2016 21:29:17,false,hiving,0.9548,39433968,USA,NY,New York,162.243.233.118,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON was born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:32:00,2107125898,9/2/2016 21:31:36,false,neodev,0.932,11460728,CAN,BC,Burnaby,70.79.16.165,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,born in,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:36:15,2107128644,9/2/2016 21:35:49,false,clixsense,0.9405,6344072,CAN,BC,Burnaby,64.180.175.91,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON was born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 21:49:25,2107137052,9/2/2016 21:49:09,false,clixsense,0.9539,28351359,GBR,M5,Leigh-on-sea,86.173.60.78,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON was born in NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 22:29:44,2107164879,9/2/2016 22:29:35,false,prodege,0.8571,37079883,GBR,B7,Bristol,90.211.60.125,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth per:origin,"per:place_of_birth
per:origin",was born in,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 22:34:35,2107168982,9/2/2016 22:34:15,false,neodev,0.9366,32053642,GBR,I7,Newcastle Upon Tyne,92.30.148.223,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,born in,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 22:41:33,2107175097,9/2/2016 22:41:11,false,instagc,0.8775,19302668,USA,IN,Avon,107.147.110.170,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:places_of_residence per:origin per:place_of_birth,"per:places_of_residence
per:place_of_birth
per:origin",BACKGROUND JOHANSSON NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 22:54:06,2107183768,9/2/2016 22:53:47,false,clixsense,0.9127,30777913,GBR,"","",82.33.51.195,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,BACKGROUND JOHANSSON NEW YORK CITY,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952080,9/2/2016 22:57:18,2107185539,9/2/2016 22:57:09,false,points2shop,0.9714,2455062,GBR,L7,Rowley Regis,176.249.248.251,0,5,2,8,BACKGROUND JOHANSSON,NEW YORK CITY,per:place_of_birth,per:place_of_birth,born,N/A,0,,5,,2,,8,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0226,Background Johansson was born in New York City .,,,Background Johansson,New York City
1028952081,9/3/2016 04:13:01,2107331881,9/3/2016 04:12:52,false,instagc,0.942,15577915,USA,IL,Waltonville,208.70.36.12,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 04:16:05,2107333109,9/3/2016 04:15:35,false,clixsense,0.8986,20512953,USA,CA,Fairfield,76.232.182.5,26,32,28,34,PETER CHERNIN,NEWS CORP,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 04:19:04,2107334385,9/3/2016 04:17:56,false,clixsense,0.9424,25486037,CAN,ON,Scarborough,108.168.77.229,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,PETER CHERNIN president of the NEWS CORP,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 05:05:17,2107353863,9/3/2016 05:04:56,false,instagc,0.9634,27799967,USA,MN,Sartell,97.88.15.17,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,PETER CHERNIN president of the NEWS CORP,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 05:45:04,2107374562,9/3/2016 05:44:29,false,clixsense,0.9289,6330007,AUS,08,Perth,49.183.148.162,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 06:07:39,2107390157,9/3/2016 06:07:12,false,prodege,0.9452,27238250,USA,LA,New Orleans,174.70.102.130,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 06:34:55,2107405709,9/3/2016 06:31:09,false,clixsense,0.9171,6488338,USA,HI,Kapolei,76.172.50.185,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 06:49:34,2107412072,9/3/2016 06:49:16,false,neodev,0.9716,18215885,GBR,"","",80.229.180.229,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 07:12:39,2107422052,9/3/2016 07:12:16,false,inboxpounds,0.9641,27836433,GBR,B7,Bristol,78.149.11.217,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,PETER CHERNIN president of the NEWS CORP,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 07:17:14,2107423824,9/3/2016 07:17:01,false,neodev,0.9465,20306047,GBR,I9,Norwich,92.14.17.197,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 07:29:46,2107429226,9/3/2016 07:29:22,false,neodev,0.9627,31650069,CAN,BC,Kelowna,108.180.106.73,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,PETER CHERNIN president of the NEWS CORP,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 07:44:29,2107437163,9/3/2016 07:44:06,false,prodege,0.969,27934334,GBR,D2,Derby,81.154.96.176,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 08:10:07,2107448612,9/3/2016 08:09:46,false,clixsense,0.95,31988217,GBR,U8,Edinburgh,86.149.229.151,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 08:31:52,2107457075,9/3/2016 08:31:30,false,instagc,0.9624,27770607,USA,TX,El Paso,173.175.172.255,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952081,9/3/2016 08:40:01,2107460094,9/3/2016 08:39:49,false,clixsense,0.9456,6524027,USA,PA,West Chester,100.14.88.246,26,32,28,34,PETER CHERNIN,NEWS CORP,per:top_member_employee_of_org,per:top_member_employee_of_org,president of the,N/A,26,,32,,28,,34,,,,"per:employee_or_member_of,per:top_member_employee_of_org",,,UAD-A-1096,"`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",,,Peter Chernin,News Corp
1028952082,9/3/2016 05:06:26,2107354344,9/3/2016 05:05:59,false,instagc,0.9634,27799967,USA,MN,Sartell,97.88.15.17,0,1,1,2,SENIOR,US,NONE,NONE,N/A,They are both describing a job title,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 05:48:09,2107376780,9/3/2016 05:47:21,false,clixsense,0.9289,6330007,AUS,08,Perth,49.183.148.162,0,1,1,2,SENIOR,US,NONE,NONE,N/A,no specific person highlighted,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 06:09:16,2107391225,9/3/2016 06:09:01,false,prodege,0.9452,27238250,USA,LA,New Orleans,174.70.102.130,0,1,1,2,SENIOR,US,NONE,NONE,N/A,Not sure,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 06:52:45,2107413516,9/3/2016 06:51:09,false,neodev,0.9716,18215885,GBR,"","",80.229.180.229,0,1,1,2,SENIOR,US,NONE,NONE,N/A,John Negropointe is a SENIOR US Diplomat,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 06:53:53,2107413992,9/3/2016 06:49:53,false,clixsense,0.9171,6488338,USA,HI,Kapolei,76.172.50.185,0,1,1,2,SENIOR,US,NONE,NONE,N/A,"SENIOR and US are terms expressed in the sentence that cannot be properly used in any statements listed in the choices above.
The sentence needs to be restructured.",0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 07:14:53,2107422942,9/3/2016 07:14:13,false,inboxpounds,0.9641,27836433,GBR,B7,Bristol,78.149.11.217,0,1,1,2,SENIOR,US,NONE,NONE,N/A,senior is title and us is place,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 07:18:21,2107424420,9/3/2016 07:17:52,false,neodev,0.9465,20306047,GBR,I9,Norwich,92.14.17.197,0,1,1,2,SENIOR,US,NONE,NONE,N/A,"Senior and US are part of the same term, not appropriate to seperate them.",0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 07:32:03,2107430420,9/3/2016 07:31:11,false,neodev,0.9627,31650069,CAN,BC,Kelowna,108.180.106.73,0,1,1,2,SENIOR,US,NONE,NONE,N/A,Senior is a job level and not connected to the US by any of the statements,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 07:46:44,2107438275,9/3/2016 07:46:11,false,prodege,0.969,27934334,GBR,D2,Derby,81.154.96.176,0,1,1,2,SENIOR,US,NONE,NONE,N/A,No relationship is specified by the sentence between senior and US.,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 08:11:17,2107449036,9/3/2016 08:11:00,false,clixsense,0.95,31988217,GBR,U8,Edinburgh,86.149.229.151,0,1,1,2,SENIOR,US,NONE,NONE,N/A,no relationship,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
1028952082,9/3/2016 08:33:15,2107457625,9/3/2016 08:32:49,false,instagc,0.9624,27770607,USA,TX,El Paso,173.175.172.255,0,1,1,2,SENIOR,US,NONE,NONE,N/A,none fit,0,,1,,1,,2,,,,"per:employee_or_member_of,per:origin",,,UAD-A-1775,Senior US diplomat John Negroponte on Tuesday said China and India had a duty as Asian powers to suspend arms or energy sales to Myanmar 's military regime over its political repression .,,,Senior,US
