_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1020755684,8/18/2016 18:47:33,2090585373,8/18/2016 18:47:22,false,inboxpounds,0.9327,16465220,GBR,K3,Peterborough,86.178.87.123,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,President-elect,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 18:53:31,2090588947,8/18/2016 18:53:05,false,instagc,0.9528,27770607,USA,TX,El Paso,173.175.172.255,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org per:places_of_residence,"per:top_member_employee_of_org
per:places_of_residence",President-elect,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:15:56,2090599787,8/18/2016 19:15:18,false,neodev,0.9297,20929875,USA,MA,Brighton,96.233.17.152,19,17,21,18,BARACK OBAMA,U.S.,per:title,per:title,U.S. President-elect BARACK OBAMA,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:24:09,2090603766,8/18/2016 19:21:01,false,prodege,0.9415,31708939,USA,CA,Los Angeles,23.240.41.120,19,17,21,18,BARACK OBAMA,U.S.,per:places_of_residence per:employee_or_member_of per:top_member_employee_of_org per:origin,"per:employee_or_member_of
per:top_member_employee_of_org
per:places_of_residence
per:origin",President-elect,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:28:44,2090605767,8/18/2016 19:28:09,false,neodev,0.9479,23017572,USA,AE,Apo,50.118.172.231,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org per:places_of_residence per:origin per:place_of_birth,"per:top_member_employee_of_org
per:places_of_residence
per:place_of_birth
per:origin",U.S. President-elect BARACK OBAMA,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:29:06,2090605959,8/18/2016 19:28:15,false,gifthulk,0.9298,18666417,USA,PA,Meadville,72.23.223.188,19,17,21,18,BARACK OBAMA,U.S.,per:places_of_residence per:origin per:employee_or_member_of per:top_member_employee_of_org per:place_of_birth org:place_of_headquarters,"org:place_of_headquarters
per:employee_or_member_of
per:top_member_employee_of_org
per:places_of_residence
per:place_of_birth
per:origin",U.S. President-elect BARACK OBAMA,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:53:11,2090618856,8/18/2016 19:52:32,false,clixsense,0.9457,20512953,USA,CA,Fairfield,76.232.182.5,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,President-elect,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 19:53:40,2090619117,8/18/2016 19:53:08,false,clixsense,0.9589,26492726,GBR,H3,Leeds,94.8.45.238,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,U.S. President-elect BARACK OBAMA,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 20:18:54,2090635281,8/18/2016 20:18:25,false,neodev,0.9581,16854635,USA,OH,Lakewood,70.187.74.147,19,17,21,18,BARACK OBAMA,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,U.S. President-elect BARACK OBAMA,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
1020755684,8/18/2016 20:34:28,2090643644,8/18/2016 20:31:13,false,prodege,0.9217,39064633,USA,PA,Norristown,100.34.112.6,19,17,21,18,BARACK OBAMA,U.S.,per:places_of_residence per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org
per:places_of_residence",politician President-elect,N/A,19,,17,,21,,18,,,,"per:places_of_residence,per:place_of_birth",,,UAD-A-0406,But diplomats are bracing for some arm-twisting from a politician with sky-high approval ratings in Germany : U.S. President-elect Barack Obama .,,,Barack Obama,U.S.
