_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1023395678,8/22/2016 21:50:26,2094807788,8/22/2016 21:49:52,false,instagc,0.9488,36851940,CAN,"","",104.205.183.120,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:11:52,2094822379,8/22/2016 22:10:59,false,neodev,0.9378,11460728,CAN,BC,Burnaby,70.79.16.165,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,with President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:25:47,2094830306,8/22/2016 22:25:13,false,clixsense,0.941,31738779,CAN,QC,Montréal,76.68.233.212,31,17,33,18,RONALD REAGAN,U.S.,NONE,NONE,N/A,The exact relation between Reagan and US is not exactly established in this sentence.,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:28:26,2094831404,8/22/2016 22:26:57,false,clixsense,0.9286,6336109,CAN,"","",198.254.194.246,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:28:42,2094831495,8/22/2016 22:23:03,false,neodev,0.9224,20929875,USA,MA,Brighton,96.233.17.152,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,U.S. President RONALD REAGAN,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:40:59,2094837299,8/22/2016 22:39:07,false,elite,0.9648,32173500,GBR,J8,Nottingham,176.254.77.68,31,17,33,18,RONALD REAGAN,U.S.,NONE,NONE,N/A,"Regan was clearly a senior employee of the United States, but U.S. is an entirely different refernece",31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 22:42:39,2094838183,8/22/2016 22:38:20,false,clixsense,0.9175,21875134,GBR,"","",51.9.18.30,31,17,33,18,RONALD REAGAN,U.S.,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",United States President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 23:31:49,2094861802,8/22/2016 23:30:35,false,clixsense,0.913,21963184,GBR,"","",87.114.252.128,31,17,33,18,RONALD REAGAN,U.S.,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 23:34:55,2094863563,8/22/2016 23:34:45,false,tremorgames,0.9311,37480948,USA,IL,Chicago,71.201.223.196,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,President,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
1023395678,8/22/2016 23:39:41,2094866130,8/22/2016 23:39:05,false,tremorgames,0.931,36826029,CAN,ON,Ottawa,70.24.42.236,31,17,33,18,RONALD REAGAN,U.S.,per:top_member_employee_of_org,per:top_member_employee_of_org,U.S. President RONALD REAGAN,N/A,31,,17,,33,,18,,,,"per:origin,per:employee_or_member_of",,,UAD-A-0562,"Despite international validation of the elections by multiple political and independent observers ( virtually all from among U.S. allies ) the United States refused to recognize the elections , with President Ronald Reagan denouncing the elections as a sham .",,,Ronald Reagan,U.S.
