_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
949662587,5/10/2016 14:46:58,1981897577,5/10/2016 14:46:27,false,clixsense,0.9401,28351359,GBR,A5,Dunstable,86.176.188.40,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,just met at sydney,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 14:53:45,1981928047,5/10/2016 14:52:27,false,neodev,0.9243,20306047,GBR,I9,Norwich,92.14.17.197,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:schools_attended,per:schools_attended,met at the University,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:05:16,1981953867,5/10/2016 15:04:54,false,prodege,0.9285,36261795,CAN,QC,Montréal,198.58.156.7,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:schools_attended,per:schools_attended,University of,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:21:20,1982010198,5/10/2016 15:19:50,false,clixsense,0.9415,25486037,CAN,ON,Scarborough,108.168.77.229,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,It is unclear from the sentence if CRAIG REUCASSEL actually attended University of SYDNEY because someone just meet CRAIG REUCASSEL at the University of SYDNEY.,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:24:03,1982012520,5/10/2016 15:23:27,false,clixsense,0.944,17950689,GBR,"","",87.113.0.3,7,16,9,17,CRAIG REUCASSEL,SYDNEY,org:place_of_headquarters,org:place_of_headquarters,SYDNEY,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:28:49,1982020254,5/10/2016 15:26:20,false,neodev,0.9338,37012492,USA,CA,Los Angeles,107.191.58.64,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,The University of SYDNEY was a place that CRAIG REUCASSEL met other people.,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:32:33,1982031427,5/10/2016 15:32:21,false,clixsense,0.9071,21665495,CAN,QC,Montréal,24.105.69.70,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:places_of_residence,per:places_of_residence,CRAIG REUCASSEL SYDNEY,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:32:47,1982032096,5/10/2016 15:31:25,false,zoombucks,0.9173,6744840,CAN,BC,Kelowna,174.4.58.160,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:places_of_residence,per:places_of_residence,at the University of SYDNEY,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:33:08,1982032937,5/10/2016 15:32:30,false,clixsense,0.9288,20512953,USA,CA,Fairfield,76.232.182.5,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:places_of_residence,per:places_of_residence,met at,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:40:08,1982055884,5/10/2016 15:36:53,false,instagc,0.9097,36851940,CAN,"","",104.205.183.120,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:places_of_residence,per:places_of_residence,met at the,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:41:46,1982061587,5/10/2016 15:41:37,false,elite,0.9146,35936381,USA,CA,San Jose,136.0.234.165,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,yes,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:47:39,1982079750,5/10/2016 15:46:59,false,instagc,0.9464,20312760,GBR,I2,Manchester,89.240.236.16,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:places_of_residence,per:places_of_residence,met CRAIG REUCASSEL at SYDNEY,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 15:48:58,1982084087,5/10/2016 15:48:09,false,zoombucks,0.944,7385617,CAN,ON,North Bay,192.186.81.178,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,They are no matches,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 16:00:03,1982118935,5/10/2016 15:59:38,false,prodege,0.953,4316379,CAN,ON,Windsor,206.47.90.133,7,16,9,17,CRAIG REUCASSEL,SYDNEY,NONE,NONE,N/A,sydney is a name,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662587,5/10/2016 16:07:25,1982142213,5/10/2016 16:05:12,false,neodev,0.8836,30941227,USA,DE,Wilmington,104.237.225.35,7,16,9,17,CRAIG REUCASSEL,SYDNEY,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",at the University of,N/A,7,,16,,9,,17,,,,per:schools_attended,,,UAD-U-0418,"Later on , Firth and Knight met Craig Reucassel and Julian Morrow at the University of Sydney .",,,Craig Reucassel,Sydney
949662588,5/10/2016 14:37:33,1981859710,5/10/2016 14:37:15,false,neodev,0.9248,31329809,USA,DE,Wilmington,162.223.93.194,12,31,15,33,ASIF ALI ZARDARI,BENAZIR BHUTTO,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",of former Prime Minister,N/A,12,,31,,15,,33,,,,per:spouse,,,UAD-U-0650,"The former military ruler also appears to have an improbable ally in Asif Ali Zardari , the powerful head of the Pakistan People 's Party and widower of former Prime Minister Benazir Bhutto .",,,Asif Ali Zardari,Benazir Bhutto
949662588,5/10/2016 14:42:13,1981878931,5/10/2016 14:40:54,false,elite,0.9035,36350388,USA,FL,Fort Myers,76.1.161.24,12,31,15,33,ASIF ALI ZARDARI,BENAZIR BHUTTO,per:spouse,per:spouse,widower of former Prime Minister,N/A,12,,31,,15,,33,,,,per:spouse,,,UAD-U-0650,"The former military ruler also appears to have an improbable ally in Asif Ali Zardari , the powerful head of the Pakistan People 's Party and widower of former Prime Minister Benazir Bhutto .",,,Asif Ali Zardari,Benazir Bhutto
949662588,5/10/2016 14:43:38,1981884352,5/10/2016 14:43:05,false,clixsense,0.9401,28351359,GBR,A5,Dunstable,86.176.188.40,12,31,15,33,ASIF ALI ZARDARI,BENAZIR BHUTTO,NONE,NONE,N/A,not connected,12,,31,,15,,33,,,,per:spouse,,,UAD-U-0650,"The former military ruler also appears to have an improbable ally in Asif Ali Zardari , the powerful head of the Pakistan People 's Party and widower of former Prime Minister Benazir Bhutto .",,,Asif Ali Zardari,Benazir Bhutto
949662588,5/10/2016 14:43:46,1981884950,5/10/2016 14:42:48,false,memolink,0.8972,33432621,USA,"","",72.169.155.118,12,31,15,33,ASIF ALI ZARDARI,BENAZIR BHUTTO,per:spouse,per:spouse,widower of,N/A,12,,31,,15,,33,,,,per:spouse,,,UAD-U-0650,"The former military ruler also appears to have an improbable ally in Asif Ali Zardari , the powerful head of the Pakistan People 's Party and widower of former Prime Minister Benazir Bhutto .",,,Asif Ali Zardari,Benazir Bhutto
