_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1025617557,8/25/2016 17:01:29,2097956122,8/25/2016 17:01:01,false,tremorgames,0.9315,37766446,USA,FL,Fort Lauderdale,98.249.244.22,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,was born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 17:17:42,2097972471,8/25/2016 17:17:25,false,neodev,0.9421,20306047,GBR,I9,Norwich,92.14.17.197,0,7,2,8,HIRSI ALI,SOMALIA,per:origin per:place_of_birth,"per:place_of_birth
per:origin",born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 17:19:37,2097974507,8/25/2016 17:19:06,false,prodege,0.9506,36489962,USA,AL,Ozark,96.47.83.133,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,was born,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 17:44:56,2098006658,8/25/2016 17:44:41,false,neodev,0.9415,12115558,USA,"","",174.104.198.204,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,was born in 1969,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 17:46:39,2098008584,8/25/2016 17:42:41,false,instagc,0.9195,34706258,USA,TX,Irving,70.196.25.21,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:08:00,2098029261,8/25/2016 18:07:41,false,prodege,0.9587,1924522,USA,NY,New York,108.14.115.231,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,was born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:08:00,2098029262,8/25/2016 18:07:48,false,instagc,0.952,36851940,CAN,"","",104.205.183.120,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:09:27,2098030436,8/25/2016 18:08:17,false,elite,0.9293,39017656,CAN,BC,Kelowna,174.4.58.160,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,born in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:11:49,2098032514,8/25/2016 18:11:23,false,neodev,0.9643,11460728,CAN,BC,Burnaby,70.79.16.165,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,HIRSI ALI was born in SOMALIA,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:35:34,2098053337,8/25/2016 18:35:13,false,prodege,0.9433,13300986,CAN,AB,Edmonton,174.3.24.150,0,7,2,8,HIRSI ALI,SOMALIA,per:origin,per:origin,HIRSI ALI was born in 1969 in SOMALIA,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:36:34,2098054120,8/25/2016 18:34:53,false,superrewards,0.9006,38971814,USA,KY,Lexington,128.163.8.11,0,7,2,8,HIRSI ALI,SOMALIA,per:top_member_employee_of_org per:place_of_birth per:title per:charges,"per:top_member_employee_of_org
per:charges
per:place_of_birth
per:title",HIRSI ALI was in SOMALIA Saudi Arabia Ethiopia Kenya Netherlands when was,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:41:49,2098058487,8/25/2016 18:41:27,false,clixsense,0.959,28351359,GBR,M5,Leigh-on-sea,86.173.60.78,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,HIRSI ALI was born in SOMALIA,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:48:08,2098063505,8/25/2016 18:47:57,false,instagc,0.9383,20312760,GBR,L2,Middleton,89.241.201.25,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,HIRSI ALI born in SOMALIA,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 18:54:44,2098069145,8/25/2016 18:54:25,false,clixsense,0.9705,31738779,CAN,QC,Montréal,76.68.233.212,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,HIRSI ALI was born in SOMALIA,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617557,8/25/2016 19:10:50,2098080695,8/25/2016 19:10:32,false,instagc,0.9718,27770607,USA,TX,El Paso,173.175.164.205,0,7,2,8,HIRSI ALI,SOMALIA,per:place_of_birth,per:place_of_birth,was born in 1969 in,N/A,0,,7,,2,,8,,,,"per:place_of_birth,per:origin",,,UAD-A-0877,"Hirsi Ali was born in 1969 in Somalia , and lived in Saudi Arabia , Ethiopia and Kenya before fleeing to the Netherlands when she was 22 to avoid an arranged marriage .",,,Hirsi Ali,Somalia
1025617558,8/25/2016 18:38:04,2098055293,8/25/2016 18:37:49,false,superrewards,0.9006,38971814,USA,KY,Lexington,128.163.8.11,13,35,16,36,SOLEIL MOON FRYE,PUNKY,org:subsidiaries per:place_of_birth per:origin per:charges,"org:subsidiaries
per:charges
per:place_of_birth
per:origin",knew Check first picture SOLEIL MOON FRYE her new daughter Poet Sienna Rose PUNKY,N/A,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 18:38:37,2098055801,8/25/2016 18:37:25,false,prodege,0.9433,13300986,CAN,AB,Edmonton,174.3.24.150,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,Someone said that Soleil Moon Frye looks like Punky Brewster.,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 18:44:27,2098060728,8/25/2016 18:43:52,false,clixsense,0.959,28351359,GBR,M5,Leigh-on-sea,86.173.60.78,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,no direct connection mentioned,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 18:49:44,2098064827,8/25/2016 18:49:24,false,instagc,0.9383,20312760,GBR,L2,Middleton,89.241.201.25,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,one person looks like another,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 18:57:08,2098070934,8/25/2016 18:56:18,false,clixsense,0.9705,31738779,CAN,QC,Montréal,76.68.233.212,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,The two sentences provided in this example aren't related.,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 19:14:27,2098083224,8/25/2016 19:13:49,false,instagc,0.9718,27770607,USA,TX,El Paso,173.175.164.205,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,none of the above fit,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
1025617558,8/25/2016 19:21:30,2098087680,8/25/2016 19:19:55,false,prodege,0.9659,8715359,CAN,AB,Edmonton,174.3.92.132,13,35,16,36,SOLEIL MOON FRYE,PUNKY,NONE,NONE,N/A,The statement indicates that Soleil Moon Frye looks like Punky Brewster. There is no option which would fit for this scenario so I chose none of these.,13,,35,,16,,36,,,,per:alternate_names,,,UAD-U-0771,Who knew ? [ via Elflady.com ] Check out the first picture of Soleil Moon Frye and her new daughter Poet Sienna Rose : I ca n't believe how much Soleil still looks like little Punky Brewster .,,,Soleil Moon Frye,Punky
