"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent_id","Input.relation","Input.term1","Input.b1","Input.e1","Input.term2","Input.b2","Input.e2","Input.sentence","Input.baseline","Input.confidence","Input.sen_len","Answer.Q1","Answer.Q1text","Answer.Q2a","Answer.Q2b","Answer.b1val","Answer.b2val","Answer.e1val","Answer.e2val","Answer.factor1","Answer.factor2","Approve","Reject"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","308Q0PEVB9P5HVOAFBIMU5XX1GPI9U","ABX5OQLR6UNBC","Approved","Sun Nov 26 03:41:27 PST 2017","Sun Nov 26 03:42:03 PST 2017","Sun Dec 03 03:42:03 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","36","100% (787/787)","100% (456/456)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","org:place_of_headquarters","org:place_of_headquarters","VIETNAM 's HO CHI MINH","{}","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","320DUZ38G8YGRGVOBZ9WYNYKI9GGJ4","A2P065E9CYMYJL","Approved","Sun Nov 26 09:45:38 PST 2017","Sun Nov 26 09:45:53 PST 2017","Sun Dec 03 09:45:53 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","15","100% (489/489)","100% (346/346)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","is a location in","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","3300DTYQT3TZTP3A0U3HVLPUJN3EQK","A3BL2ZEODD79AZ","Approved","Sun Nov 26 06:27:23 PST 2017","Sun Nov 26 06:28:59 PST 2017","Sun Dec 03 06:28:59 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","96","100% (315/315)","100% (195/195)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","Ho Chi minh is a city in Vietnam","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","378XPAWRUDPJMEYF7HWMQ08H7YAIAC","AHL33DDQX8O6K","Approved","Sun Nov 26 04:09:52 PST 2017","Sun Nov 26 04:10:11 PST 2017","Sun Dec 03 04:10:11 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","19","100% (900/900)","100% (387/387)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","org:place_of_headquarters","org:place_of_headquarters","VIETNAM 's","{}","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","39GXDJN2OUQAPWP09QBR9YSGPCL8VA","A1EQ2HDHF2WWSY","Approved","Sun Nov 26 06:33:17 PST 2017","Sun Nov 26 06:33:59 PST 2017","Sun Dec 03 06:33:59 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","42","100% (228/228)","100% (216/216)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","HO CHI MINH City is located in Vietnam","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","39KFRKBFIO7UEI7LLIN7DJMAMZ9YOW","A1FGKIKJYSL1MI","Approved","Sun Nov 26 09:04:53 PST 2017","Sun Nov 26 09:06:00 PST 2017","Sun Dec 03 09:06:00 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","67","100% (1099/1099)","100% (173/173)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","Cannot determine relationship from sentence alone.","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","3CFVK00FWMXKPDUI27CN2BYNSK86LK","A1GKEEI844CEKI","Approved","Sun Nov 26 08:41:34 PST 2017","Sun Nov 26 08:41:56 PST 2017","Sun Dec 03 08:41:56 PST 2017","Mon Nov 27 05:54:03 PST 2017","","","22","100% (888/888)","100% (245/245)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","The city does not make sense with this.","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","3EJJQNKU9SHBP09C3A0NLEWC7QWRHF","AM5CFEE9TX19X","Approved","Sun Nov 26 10:44:26 PST 2017","Sun Nov 26 10:44:59 PST 2017","Sun Dec 03 10:44:59 PST 2017","Mon Nov 27 05:54:04 PST 2017","","","33","100% (163/163)","100% (107/107)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","They are unrelated","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","3HOSI13XH000CAL5ZDMDP40A0WFDDN","A150CIC6SJN8JC","Approved","Sun Nov 26 06:46:07 PST 2017","Sun Nov 26 06:47:21 PST 2017","Sun Dec 03 06:47:21 PST 2017","Mon Nov 27 05:54:04 PST 2017","","","74","100% (134/134)","100% (128/128)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","Ho Chi Minh is a city in Vietnam.","21","31","22","34","HO CHI MINH","VIETNAM"
"3SV8KD29L4496XZHTASVVPIIUA3ZKM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Sun Nov 26 01:13:35 PST 2017","15","BatchId:3023899;OriginalHitTemplateId:;","600","604800","Sun Dec 03 01:13:35 PST 2017","","","3IHR8NYAM8DW1B52BBCFMUNT12HP4S","A1DRFDGG2KCOI2","Approved","Sun Nov 26 05:30:37 PST 2017","Sun Nov 26 05:32:08 PST 2017","Sun Dec 03 05:32:08 PST 2017","Mon Nov 27 05:54:04 PST 2017","","","91","100% (1143/1143)","100% (109/109)","0% (0/0)","48acfb340912c55b68fa3aea7d51ed0fa6ba07ff1c11dc359b1e327f19c66d5e:31-34:21-22","per:places_of_residence","Ho Chi Minh","21","22","Vietnam","31","34","On Sunday , a Vietnamese man was detained after hoaxing to have two grenades in his luggage before his departure from Vietnam 's southern Ba Ria Vung Tau province to southern Ho Chi Minh City .","1","0.75","36","none","none","{}","Ho Chi Minh City (commonly known as Saigon) is a city in southern Vietnam.","21","31","22","34","HO CHI MINH","VIETNAM"
