"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent_id","Input.relation","Input.term1","Input.b1","Input.e1","Input.term2","Input.b2","Input.e2","Input.sentence","Input.baseline","Input.confidence","Input.sen_len","Answer.Q1","Answer.Q1text","Answer.Q2a","Answer.Q2b","Answer.b1val","Answer.b2val","Answer.e1val","Answer.e2val","Answer.factor1","Answer.factor2","Approve","Reject"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","3018Q3ZVOJ2WFD1YX4QV4S98ULDRAR","AYJGQBBK6KXZ7","Approved","Tue Nov 21 10:45:04 PST 2017","Tue Nov 21 10:45:46 PST 2017","Tue Nov 28 10:45:46 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","42","100% (200/200)","100% (200/200)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","30LSNF239V7UHB3BU237KIPJV122IR","A24LC97AU3QC7G","Approved","Tue Nov 21 10:31:02 PST 2017","Tue Nov 21 10:31:46 PST 2017","Tue Nov 28 10:31:46 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","44","100% (23/23)","100% (18/18)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","31Z0PCVWULRRCQGSUQJ6UG80HY07TP","A1GKEEI844CEKI","Approved","Tue Nov 21 09:28:05 PST 2017","Tue Nov 21 09:28:16 PST 2017","Tue Nov 28 09:28:16 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","11","100% (888/888)","100% (245/245)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","32N49TQG3HUO8KIF6OV55PYBFROAV1","A1G94QON7A9K0N","Approved","Tue Nov 21 10:05:14 PST 2017","Tue Nov 21 10:05:42 PST 2017","Tue Nov 28 10:05:42 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","28","100% (1159/1160)","100% (153/153)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","37UEWGM5HUK0LPOY1LX2TRG5QR5R11","A29VL3MZE7YPBZ","Approved","Tue Nov 21 10:16:48 PST 2017","Tue Nov 21 10:17:05 PST 2017","Tue Nov 28 10:17:05 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","17","100% (487/487)","100% (109/109)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of VIACOM","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","39L1G8WVWR382N3WQVW6BTDPKDV13D","A34QZDSTKZ3JO9","Approved","Tue Nov 21 11:48:34 PST 2017","Tue Nov 21 11:48:58 PST 2017","Tue Nov 28 11:48:58 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","24","100% (1326/1326)","100% (295/295)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","3AQF3RZ559UYPLKMGW9P7YT3VE9F6R","A1IFIK8J49WBER","Approved","Tue Nov 21 09:46:10 PST 2017","Tue Nov 21 09:48:36 PST 2017","Tue Nov 28 09:48:36 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","146","100% (25/25)","100% (16/16)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries|per:founded_org","per:founded_org org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","3G0WWMR1UWW3NVGNTT60L8J3X67QN6","A2P065E9CYMYJL","Approved","Tue Nov 21 09:51:02 PST 2017","Tue Nov 21 09:51:09 PST 2017","Tue Nov 28 09:51:09 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","7","100% (489/489)","100% (346/346)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","3HSYG7LRBKAG4MXPJBUNXUQQ45CKK5","A2SD7GN80U31GW","Approved","Tue Nov 21 10:21:08 PST 2017","Tue Nov 21 10:21:18 PST 2017","Tue Nov 28 10:21:18 PST 2017","Fri Nov 24 02:50:55 PST 2017","","","10","100% (1434/1434)","100% (252/252)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
"3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Tue Nov 21 09:15:28 PST 2017","15","BatchId:3019169;OriginalHitTemplateId:;","600","604800","Tue Nov 28 09:15:28 PST 2017","","","3JWH6J9I9TPGJPEYAB9AQJO4B67NBS","A3KN0O7VP8YSZY","Approved","Tue Nov 21 10:09:46 PST 2017","Tue Nov 21 10:09:56 PST 2017","Tue Nov 28 10:09:56 PST 2017","Fri Nov 24 02:50:56 PST 2017","","","10","100% (789/789)","100% (228/228)","0% (0/0)","f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10","org:subsidiaries","Viacom","0","2","MTV Networks","9","10","MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .","1","1","30","org:subsidiaries","org:subsidiaries","a unit of","{}","0","9","2","10","VIACOM","MTV NETWORKS"
