"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent_id","Input.relation","Input.term1","Input.b1","Input.e1","Input.term2","Input.b2","Input.e2","Input.sentence","Input.baseline","Input.confidence","Input.sen_len","Answer.Q1","Answer.Q1text","Answer.Q2a","Answer.Q2b","Answer.b1val","Answer.b2val","Answer.e1val","Answer.e2val","Answer.factor1","Answer.factor2","Approve","Reject"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","382M9COHEIRRLIARH3NM5MMILOUEU3","A1RT9SQ9D9DLOV","Approved","Wed Nov 08 07:41:11 PST 2017","Wed Nov 08 07:43:00 PST 2017","Wed Nov 15 07:43:00 PST 2017","2017-11-15 15:43:47 UTC","","","109","100% (201/201)","0% (0/0)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence","per:places_of_residence","from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","38YMOXR4MVB0076H6LJPBMF2P6Y6WQ","A1FGKIKJYSL1MI","Approved","Wed Nov 08 10:58:49 PST 2017","Wed Nov 08 10:59:11 PST 2017","Wed Nov 15 10:59:11 PST 2017","2017-11-15 18:59:47 UTC","","","22","100% (1099/1099)","100% (173/173)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence","per:places_of_residence","laughs from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3E7TUJ2EGDYO9K8ONXHB38HJ8RL9DG","A14WWG6NKBDWGP","Approved","Wed Nov 08 08:04:01 PST 2017","Wed Nov 08 08:04:17 PST 2017","Wed Nov 15 08:04:17 PST 2017","2017-11-15 16:04:47 UTC","","","16","100% (714/714)","100% (57/57)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","none","none","{}","just is there","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3G5F9DBFOQ93I7QTCU5XMBLERBJVHD","A3SDFAOJW87FGP","Approved","Wed Nov 08 11:28:33 PST 2017","Wed Nov 08 11:33:12 PST 2017","Wed Nov 15 11:33:12 PST 2017","2017-11-15 19:33:47 UTC","","","279","100% (1602/1602)","100% (409/409)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence","per:places_of_residence","from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3GD6L00D3T99O9B6WD1L7SMUJTR1MJ","A2SD7GN80U31GW","Approved","Wed Nov 08 08:34:25 PST 2017","Wed Nov 08 08:35:24 PST 2017","Wed Nov 15 08:35:24 PST 2017","2017-11-15 16:35:47 UTC","","","59","100% (1434/1434)","100% (252/252)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","none","none","{}","Dweezil Zappa is a person who used a telephone while in California","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3GU1KF0O4JDGMAQBQQM2U8TYAAYPBR","A34QZDSTKZ3JO9","Approved","Wed Nov 08 09:21:58 PST 2017","Wed Nov 08 09:23:13 PST 2017","Wed Nov 15 09:23:13 PST 2017","2017-11-15 17:23:47 UTC","","","75","100% (1326/1326)","100% (295/295)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence","per:places_of_residence","laughs over the phone from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3JV9LGBJWUQUSRMLRC116JF5GILGO9","A2P065E9CYMYJL","Approved","Wed Nov 08 07:36:45 PST 2017","Wed Nov 08 07:37:02 PST 2017","Wed Nov 15 07:37:02 PST 2017","2017-11-15 15:37:47 UTC","","","17","100% (489/489)","100% (346/346)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence|per:origin","per:origin per:places_of_residence","from CALIFORNIA","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3M0BCWMB8W866JNC2C0XM21U37VWBN","A13I8ASC3JQ04P","Approved","Wed Nov 08 08:33:08 PST 2017","Wed Nov 08 08:34:01 PST 2017","Wed Nov 15 08:34:01 PST 2017","2017-11-15 16:34:47 UTC","","","53","100% (381/381)","0% (0/0)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","none","none","{}","Dweezil was on a phone call in California.","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3PZDLQMM0UX348HB2S7L9FRNHLA2CS","A2EEL9YYUHL5SK","Approved","Wed Nov 08 09:59:14 PST 2017","Wed Nov 08 09:59:27 PST 2017","Wed Nov 15 09:59:27 PST 2017","2017-11-15 17:59:47 UTC","","","13","100% (1316/1317)","100% (121/121)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:origin","per:origin","from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
"3O4VWC1GEWIDAKM6QIXAQ9DQ0AS3JM","359956SLTYAUE33RYLG092MRZ5YRLJ","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.13","Wed Nov 08 07:24:54 PST 2017","15","BatchId:3001545;OriginalHitTemplateId:;","600","604800","Wed Nov 15 07:24:54 PST 2017","","","3SBEHTYCWOFKIWWINNA2TMQN95QYI8","A2QVMCGDLTWV9","Approved","Wed Nov 08 10:20:23 PST 2017","Wed Nov 08 10:21:14 PST 2017","Wed Nov 15 10:21:14 PST 2017","2017-11-15 18:21:47 UTC","","","51","100% (449/449)","0% (0/0)","0% (0/0)","8e80e61ed1349ef87e052512e1f293ba57072bc4ad1de2f9ae899c8b0fa7da0c:0-2:7-8","per:places_of_residence","Dweezil Zappa","7","8","California","0","2","Dweezil Zappa laughs over the phone from California .","1","0.8","9","per:places_of_residence","per:places_of_residence","from","{}","7","0","8","2","DWEEZIL ZAPPA","CALIFORNIA"
