HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,34PGFRQONPNCO2LOQ4DEKQK77P3WJT,A31O43Y575I5C2,Approved,Sun Oct 08 04:18:03 PDT 2017,Sun Oct 08 04:21:03 PDT 2017,Sun Oct 15 04:21:03 PDT 2017,Sun Oct 08 05:29:49 PDT 2017,,,180,100% (328/328),100% (326/326),0% (0/0),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,'s coalition pushed new media legislation through Parliament,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,38SKSKU7R290IXPJ48LCZEORW1SLIR,AJPQEZBVJXVE9,Approved,Sat Oct 07 08:14:43 PDT 2017,Sat Oct 07 08:15:05 PDT 2017,Sat Oct 14 08:15:05 PDT 2017,Sat Oct 07 08:16:57 PDT 2017,,,22,100% (444/444),100% (368/368),100% (50/50),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,Prime Minister,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3AUQQEL7U65S77KXEMYCGJMX15CV0O,ARFAW0SGYEMFL,Approved,Sat Oct 07 07:55:01 PDT 2017,Sat Oct 07 07:57:47 PDT 2017,Sat Oct 14 07:57:47 PDT 2017,Sat Oct 07 08:16:37 PDT 2017,,,166,100% (359/359),100% (359/359),0% (0/0),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:places_of_residence|per:place_of_birth|per:origin,per:places_of_residence per:origin per:place_of_birth,Prime Minister,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3BWI6RSP7HLPN7YV4VUBVU8Y9O67EL,A1DRFDGG2KCOI2,Approved,Sat Oct 07 03:15:13 PDT 2017,Sat Oct 07 03:16:08 PDT 2017,Sat Oct 14 03:16:08 PDT 2017,Sat Oct 07 03:20:18 PDT 2017,,,55,100% (667/667),100% (648/648),100% (91/91),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of,per:employee_or_member_of,Prime Minister in SLOVAKIA,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3C8HJ7UOP866J5WE4OADZM66SK3MZC,A34QZDSTKZ3JO9,Approved,Sat Oct 07 09:45:27 PDT 2017,Sat Oct 07 09:45:49 PDT 2017,Sat Oct 14 09:45:49 PDT 2017,Sun Oct 08 00:52:28 PDT 2017,,,22,100% (449/449),100% (447/447),0% (0/0),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,pushed new media legislation in,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3EG49X351VOFP7B7GQFBD5T9UJ2X6Q,A2SD7GN80U31GW,Approved,Sat Oct 07 06:08:05 PDT 2017,Sat Oct 07 06:08:28 PDT 2017,Sat Oct 14 06:08:28 PDT 2017,Sat Oct 07 06:21:38 PDT 2017,,,23,100% (580/580),100% (511/511),100% (100/100),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,Prime Minister,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3LWJHTCVCDYRZ336V5NND3ATQFMQFT,A2QVMCGDLTWV9,Approved,Sat Oct 07 07:57:50 PDT 2017,Sat Oct 07 07:59:25 PDT 2017,Sat Oct 14 07:59:25 PDT 2017,Sat Oct 07 08:16:37 PDT 2017,,,95,100% (278/278),100% (190/190),100% (36/36),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:places_of_residence per:top_member_employee_of_org per:employee_or_member_of,Prime Minister in,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3NS0A6KXC5K6RV0STLCIMHM9WYZGZ6,A2460MAJX0NA82,Approved,Sat Oct 07 13:11:03 PDT 2017,Sat Oct 07 13:12:23 PDT 2017,Sat Oct 14 13:12:23 PDT 2017,Sun Oct 08 00:52:28 PDT 2017,,,80,100% (12/12),100% (1/1),0% (0/0),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org|per:place_of_birth|per:origin,per:origin per:employee_or_member_of per:top_member_employee_of_org per:place_of_birth,pushed new media legislation through Parliament,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3R6P78PK7LNA5JRTNTN00TLSB1DGTO,A1G94QON7A9K0N,Approved,Sat Oct 07 03:48:36 PDT 2017,Sat Oct 07 03:49:36 PDT 2017,Sat Oct 14 03:49:36 PDT 2017,Sat Oct 07 05:22:49 PDT 2017,,,60,100% (597/598),100% (499/500),100% (94/94),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,Prime Minister in,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
301KG0KX9CXSYWVXYIGKVMSJG142HE,399RPY0FF14SXH8H8D8I83F24IVKMM,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.15,Sat Oct 07 00:42:59 PDT 2017,15,BatchId:2963437;OriginalHitTemplateId:;,600,604800,Sat Oct 14 00:42:59 PDT 2017,,,3TR2532VIQ6EUN6IZM0AMWLUJN9J6E,AKVDY8OXNMQED,Approved,Sun Oct 08 03:27:44 PDT 2017,Sun Oct 08 03:29:29 PDT 2017,Sun Oct 15 03:29:29 PDT 2017,Sun Oct 08 05:29:49 PDT 2017,,,105,100% (92/92),100% (92/92),100% (40/40),c8a85c4c7dd9b752e27aa1de5675fa9f7b3eb569a68a9bc03c1bf987e3ab3c86:9-11:27-28,per:places_of_residence,Robert Fico,27,28,Slovakia,9,11,Thursday 's vote comes a day after Prime Minister Robert Fico 's coalition pushed new media legislation through Parliament that critics say will limit press freedoms in Slovakia .,1,0.75,29,per:places_of_residence,per:places_of_residence,coalition in,{},27,9,28,11,ROBERT FICO,SLOVAKIA,,
