"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent_id","Input.relation","Input.term1","Input.b1","Input.e1","Input.term2","Input.b2","Input.e2","Input.sentence","Input.baseline","Input.confidence","Input.sen_len","Answer.Q1","Answer.Q1text","Answer.Q2a","Answer.Q2b","Answer.b1val","Answer.b2val","Answer.e1val","Answer.e2val","Answer.factor1","Answer.factor2","Approve","Reject"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","32N49TQG3HUO8KIF6OV55PYAB4HVAZ","A2SD7GN80U31GW","Approved","Tue Oct 10 15:56:52 PDT 2017","Tue Oct 10 15:57:37 PDT 2017","Tue Oct 17 15:57:37 PDT 2017","Mon Oct 16 01:38:41 PDT 2017","","","45","100% (1434/1434)","100% (252/252)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org","per:employee_or_member_of per:top_member_employee_of_org","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","33CUSNVVNOOCEKTN1X0HHK87AJU88J","A26T6O5EFR54A9","Approved","Tue Oct 10 18:31:58 PDT 2017","Tue Oct 10 18:32:37 PDT 2017","Tue Oct 17 18:32:37 PDT 2017","Mon Oct 16 01:38:40 PDT 2017","","","39","100% (1172/1172)","0% (0/0)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence","per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","37C0GNLMHGF1R16QPQEZJYQHFGRD60","A1PJLZSOUQ4MIL","Approved","Wed Oct 11 07:34:41 PDT 2017","Wed Oct 11 07:42:20 PDT 2017","Wed Oct 18 07:42:20 PDT 2017","Mon Oct 16 01:38:39 PDT 2017","","","459","100% (269/269)","0% (0/0)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:top_member_employee_of_org","per:top_member_employee_of_org","appointed by Governor BOB GRAHAM","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3DH6GAKTYZ16DMLSNRYOTHTD2BPYZL","A14WWG6NKBDWGP","Approved","Wed Oct 11 17:48:01 PDT 2017","Wed Oct 11 17:48:43 PDT 2017","Wed Oct 18 17:48:43 PDT 2017","Mon Oct 16 01:38:40 PDT 2017","","","42","100% (714/714)","100% (57/57)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence","per:places_of_residence per:top_member_employee_of_org per:employee_or_member_of","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3LBXNTKX0S727QD5EXINXFKBLYPX99","A3SDFAOJW87FGP","Approved","Tue Oct 10 19:18:36 PDT 2017","Tue Oct 10 19:19:09 PDT 2017","Tue Oct 17 19:19:09 PDT 2017","Mon Oct 16 01:38:41 PDT 2017","","","33","100% (1602/1602)","100% (409/409)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:top_member_employee_of_org","per:top_member_employee_of_org","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3LEIZ60CDKBRCLDKFF68U00MTYX9ZS","A2QVMCGDLTWV9","Approved","Tue Oct 10 21:04:50 PDT 2017","Tue Oct 10 21:06:52 PDT 2017","Tue Oct 17 21:06:52 PDT 2017","Mon Oct 16 01:38:41 PDT 2017","","","122","100% (449/449)","0% (0/0)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org","per:employee_or_member_of per:top_member_employee_of_org","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3OF2M9AATH0BTHWBJCXXK9E24RNKZ9","A1FGKIKJYSL1MI","Approved","Tue Oct 10 16:49:09 PDT 2017","Tue Oct 10 16:50:12 PDT 2017","Tue Oct 17 16:50:12 PDT 2017","Mon Oct 16 01:38:41 PDT 2017","","","63","100% (1099/1099)","100% (173/173)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence","per:places_of_residence per:employee_or_member_of per:top_member_employee_of_org","after being appointed by Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3PIWWX1FJKIQIILPJ5UZV0QZ65AJJQ","A15NNYXDLCI2SR","Approved","Wed Oct 11 01:41:01 PDT 2017","Wed Oct 11 01:41:52 PDT 2017","Wed Oct 18 01:41:52 PDT 2017","Mon Oct 16 01:38:41 PDT 2017","","","51","100% (460/460)","0% (0/0)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:top_member_employee_of_org","per:top_member_employee_of_org","Chairman","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3QFUFYSY9ZRKAYG8X8GAA09OV1B4FP","A1G94QON7A9K0N","Approved","Tue Oct 10 18:27:55 PDT 2017","Tue Oct 10 18:29:30 PDT 2017","Tue Oct 17 18:29:30 PDT 2017","Mon Oct 16 01:38:39 PDT 2017","","","95","100% (1159/1160)","100% (153/153)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence","per:top_member_employee_of_org per:employee_or_member_of per:places_of_residence","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
"3D17ECOUOE76F3620TR4M9H45TV31K","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Tue Oct 10 15:42:48 PDT 2017","15","BatchId:2966785;OriginalHitTemplateId:;","600","604800","Tue Oct 17 15:42:48 PDT 2017","","","3R0T90IZ1TOTJ2PI17SABJLOOTBCGS","AHL33DDQX8O6K","Approved","Tue Oct 10 22:31:29 PDT 2017","Tue Oct 10 22:31:50 PDT 2017","Tue Oct 17 22:31:50 PDT 2017","Mon Oct 16 01:38:39 PDT 2017","","","21","100% (900/900)","100% (387/387)","0% (0/0)","d640930e028221f930e6aaca15f37b4d076879b6332e7dee3b3993f28347a3f7:29-31:6-7","per:places_of_residence","Bob Graham","6","7","Florida","29","31","Marks served eight years on the Florida Public Service Commission ( FPSC ) and spent the last two as its Chairman , after being appointed in 1979 by Governor Bob Graham .","1","0.75","32","per:top_member_employee_of_org","per:top_member_employee_of_org","Governor","{}","6","29","7","31","BOB GRAHAM","FLORIDA"
